company_name	industry_large_code	industry_large_name	industry_mid_code	industry_mid_name
비에스리서치	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
한국미우라공업주식회사	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
(주)위드유	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
동부엔텍(주)	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
자연과사람들	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
오뚜기라면	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
DB인재개발원	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
AI메타버스센터	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
크라운제과	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
(주)컴퓨존	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
롤렉스	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
취업준비중중	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
MERCK	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
(주)아주	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
이노엔	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
에이비씨마트코리아	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
주)한국인삼공사	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
깨끗한나라(주)	I09	생활용품·화장품·패션·스포츠	I09-1	생활용품·위생·홈케어·가구·리빙
연세대학교 의료원	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
씨제이대한통운 건설부문	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
CJ	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
엘에스메카피온(주)	I05	기계·중공업·장비	I05-1	일반기계·공작기계·산업설비
KCC글라스	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
HLB그룹	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
IBK투자증권	I16	금융 – 증권·자산운용·투자은행	I16-1	증권사·브로커리지·IB
수산그룹(수산인더스트리)	I05	기계·중공업·장비	I05-2	중공업·조선·방산·항공우주·중장비
놀유니버스	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
ls	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
AJ네트웍스	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
치즈임	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
BS한양	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
지에스 이앤알	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
경향신문사	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
금융사	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
베바스토코리아홀딩스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
kt cs	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
(주)기아	I04	자동차·모빌리티·부품·타이어	I04-1	완성차·모빌리티 OEM
SK하이스텍	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
녹십자셀	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
(주)신흥	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
VNTG	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
코웨이 주식회사	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
1168119123	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
LX MDI	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
김재희	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
KIS정보통신	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
토비스	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
에스에프에이반도체	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
(주)바텍이우홀딩스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
SK	I01	에너지·유틸리티	I01-2	정유·연료·에너지트레이딩
유학	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
HLL주앙	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
덕우전자	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
(주)신세계아이앤씨	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
도미노피자	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
앰배서더 호텔 그룹	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
(주)엔타스	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
경동티에스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
SKI E&S	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
하츠	I03	전기·전자·반도체·배터리	I03-1	전자·가전·디스플레이·전자부품
HD한국조선해양	I05	기계·중공업·장비	I05-2	중공업·조선·방산·항공우주·중장비
HD현대미포	I05	기계·중공업·장비	I05-2	중공업·조선·방산·항공우주·중장비
롯데쇼핑(롯데유통군HQ)	I10	리테일·오프라인 유통·호텔·레저	I10-1	오프라인리테일·마트·편의점·전문점·프랜차이즈
두나무 주식회사	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
(주)보령	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
디에스파워	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
강동성심병원	I19	헬스케어·제약·바이오·의료	I19-2	병원·의료기관·검진센터·디지털헬스케어
한국항공우주산업(KAI)	I05	기계·중공업·장비	I05-2	중공업·조선·방산·항공우주·중장비
엠티오메가	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
풀무원아카데미	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
SK오앤에스	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
제이비	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
명문제약	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
콘티테크플루이드코리아	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
LB세미콘(주)	I03	전기·전자·반도체·배터리	I03-2	반도체·반도체장비·배터리·전지소재
한솔PNS IT	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
SK바이오사이언스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
다올티에스	I13	IT서비스·SI·클라우드·SW	I13-1	SI·IT아웃소싱·금융/그룹IT·IT운영
ANU건축사사무소	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
포스코A&C	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
롯데시네마	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
문화방송	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
KBS	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
엘티소재	I02	소재·화학·금속	I02-1	화학·섬유·첨단소재
앤하우스	I09	생활용품·화장품·패션·스포츠	I09-1	생활용품·위생·홈케어·가구·리빙
대상주식회사	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
(주)케이피에프	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
퓨처젠커머스	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
애드윈코리아	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
고성그린파워	I01	에너지·유틸리티	I01-1	전력·가스·환경유틸리티
한국신용카드결제	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
(주)대림	I06	건설·엔지니어링·부동산	I06-1	건축·토목·플랜트 시공(EPC)
테일러메이드골프볼	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
파라다이스워커힐	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
HSAD	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
씨티알 홀딩스	I04	자동차·모빌리티·부품·타이어	I04-2	자동차부품·타이어·모듈
KDB생명	I17	금융 – 보험	I17-1	생명보험
엔에이치엔페이코	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
대구문화방송	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
페르페티반멜아시아퍼시픽	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
씨넥스존	I11	이커머스·플랫폼 커머스·O2O	I11-1	종합이커머스·마켓플레이스·D2C커머스
선우프레시	I08	식품·음료·사료·푸드서비스	I08-2	사료·식자재·급식·B2B푸드서비스
디지털트리니티	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
삼표그룹	I02	소재·화학·금속	I02-2	철강·비철금속·금속가공
한겨레	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
한국경제TV	I14	인터넷·포털·디지털콘텐츠·게임·엔터·미디어·광고	I14-2	게임·OTT·엔터·방송·신문·광고·디지털콘텐츠
Rakuten Symphony Korea	I12	통신·케이블·네트워크·보안	I12-2	네트워크·보안·통신장비·IDC
플레이오토	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
베베쿡	I08	식품·음료·사료·푸드서비스	I08-1	식품·음료·주류 제조
토스	I18	금융 – 카드·캐피탈·핀테크·지주	I18-2	핀테크·PG·CB·금융지주·디지털자산·보증기관
코웨이라이프솔루션	I09	생활용품·화장품·패션·스포츠	I09-1	생활용품·위생·홈케어·가구·리빙
주식회사 아이비김영	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
팜젠사이언스	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
SAP Korea	I13	IT서비스·SI·클라우드·SW	I13-2	클라우드·MSP·데이터센터·SW/SaaS
경주월드	I10	리테일·오프라인 유통·호텔·레저	I10-2	백화점·면세점·호텔·리조트·카지노·골프장
차이나모바일	I12	통신·케이블·네트워크·보안	I12-1	통신사업자(MNO/MVNO)·케이블·ISP
써모 피셔 사이언티픽	I19	헬스케어·제약·바이오·의료	I19-1	제약·바이오·진단·의료기기
Cambridge University Press & Assessment	I20	교육·출판·전문서비스·B2B·비영리	I20-1	교육·에듀테크·출판·교육콘텐츠
모두투어네트워크	I11	이커머스·플랫폼 커머스·O2O	I11-2	배달·모빌리티·여행·티켓·숙박 O2O 플랫폼
에이앤유디자인그룹건축사사무소	I06	건설·엔지니어링·부동산	I06-2	부동산개발·신탁·엔지니어링·설계·프롭테크
SLB	I01	에너지·유틸리티	I01-2	정유·연료·에너지트레이딩
딜로이트안진	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
J	I09	생활용품·화장품·패션·스포츠	I09-2	화장품·퍼스널케어·패션·스포츠·유아용품
수협중앙회	I15	금융 – 은행·저축은행	I15-2	저축은행·상호금융·협동조합 금융
S&P Global	I20	교육·출판·전문서비스·B2B·비영리	I20-2	회계·법률·컨설팅·연구·HR·BPO·시설관리·협회·NGO
